2011-04-15,888000.0
2011-04-18,867000.0
2011-04-19,875000.0
2011-04-20,916000.0
2011-04-21,928000.0
2011-04-22,904000.0
2011-04-25,889000.0
2011-04-26,897000.0
2011-04-27,924000.0
2011-04-28,900000.0
2011-04-29,893000.0
2011-05-02,932000.0
2011-05-03,938000.0
2011-05-04,915000.0
2011-05-06,899000.0
2011-05-09,891000.0
2011-05-11,892000.0
2011-05-12,885000.0
2011-05-13,916000.0
2011-05-16,901000.0
2011-05-17,890000.0
2011-05-18,893000.0
2011-05-19,880000.0
2011-05-20,882000.0
2011-05-23,873000.0
2011-05-24,865000.0
2011-05-25,856000.0
2011-05-26,879000.0
2011-05-27,891000.0
2011-05-30,884000.0
2011-05-31,902000.0
2011-06-01,911000.0
2011-06-02,883000.0
2011-06-03,885000.0
2011-06-07,887000.0
2011-06-08,877000.0
2011-06-09,865000.0
2011-06-10,851000.0
2011-06-13,853000.0
2011-06-14,863000.0
2011-06-15,865000.0
2011-06-16,848000.0
2011-06-17,819000.0
2011-06-20,800000.0
2011-06-21,814000.0
2011-06-22,826000.0
2011-06-23,831000.0
2011-06-24,852000.0
2011-06-27,835000.0
2011-06-28,832000.0
2011-06-29,833000.0
2011-06-30,826000.0
2011-07-01,855000.0
2011-07-04,878000.0
2011-07-05,899000.0
2011-07-06,898000.0
2011-07-07,880000.0
2011-07-08,885000.0
2011-07-11,865000.0
2011-07-12,850000.0
2011-07-13,843000.0
2011-07-14,831000.0
2011-07-15,832000.0
2011-07-18,813000.0
2011-07-19,822000.0
2011-07-20,851000.0
2011-07-21,842000.0
2011-07-22,850000.0
2011-07-25,847000.0
2011-07-26,850000.0
2011-07-27,845000.0
2011-07-28,837000.0
2011-07-29,844000.0
2011-08-01,870000.0
2011-08-02,852000.0
2011-08-03,833000.0
2011-08-04,821000.0
2011-08-05,789000.0
2011-08-08,760000.0
2011-08-09,724000.0
2011-08-10,720000.0
2011-08-11,708000.0
2011-08-12,707000.0
2011-08-16,750000.0
2011-08-17,752000.0
2011-08-18,709000.0
2011-08-19,680000.0
2011-08-22,691000.0
2011-08-23,723000.0
2011-08-24,708000.0
2011-08-25,725000.0
2011-08-26,726000.0
2011-08-29,733000.0
